text,label
"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .",0
The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,2
"According to the Finnish-Russian Chamber of Commerce , all the major construction companies of Finland are operating in Russia .",1
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",2
Both Mr Walden and Mr Ignatius will be responsible also for the newspapers ' business result .,1
Operating profit improved by 39.9 % to EUR 18.0 mn from EUR12 .8 mn .,2
"The sale , which will result in a gain of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .",2
The idea of saving electricity in data transfer is still a new one .,1
"The contract includes software licences , application maintenance and training .",1
"They are responsible for their own operations , customer relationships , and the development of these .",1
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,1
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",0
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,2
"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide .",2
"International sales rose by 59.8 % to EUR 1,244.4 mn .",2
"Tieto 's service is also used to send , process and receive materials related to absentee voting .",1
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",2
"- The Group -¦ s sales during the period were EUR 31.6 million EUR 36.6 million , 1-6/2007 and profit before taxes was EUR 0.2 1.3 million .",1
"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .",1
"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein .",1
No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place .,1
The solid fuel is heated before sludge is mixed therein . '',1
"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",1
National sponsors for The Big Read include National Endowment for the Arts in cooperation with the Institute of Museum and Library Services and Arts Midwest .,1
"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .",2
"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .",1
Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT .,1
"The manufacture of CPPs will be undertaken at the existing Export Oriented Unit EOU at Wartsila 's factory at Khopoli , near Mumbai .",1
Exel is headquartered in Mantyharju in Finland .,1
"- The Group -¦ s cumulative sales during the review period were EUR 48.2 million EUR 53.1 million , 1-9/2007 and profit before taxes was EUR 1.2 1.4 million .",1
M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,2
"Fortum needs a clear signal of commitment from the Government that the permit is available before the company will start the next round , Kuula says .",1
"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry .",1
This corrensponds to 4.628 percent of Okmetic 's share capital and voting rights .,1
"BAVARIA Industriekapital AG 's 2006 revenues were EUR 333 million , with an EBITDA of EUR 51 million .",1
The total capital of funds managed by the bank decreased by 28 % to EUR 284mn by the end of September 2008 .,0
`` Our Vaalipalvelu-service was especially developed for use by communities and organizations .,1
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,0
Aspo has also investigated the sales opportunities of Kaukomarkkinat 's electronics business .,1
"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .",0
Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,2
The increase range will vary up to 10 % .,1
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",1
"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .",1
Tekla Group 's net sales for 2006 were approximately 50 million euros and operating result 13.6 million euros .,1
"With the U.S. Federal Government putting a stake in the ground , vendors - and their customers - are focused on meeting the deadline .",1
The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 .,1
The fixed acquisition price amounts to NOK 70 ( approximately EUR 8.7 ) million and additional price NOK 15 ( EUR 1.8 ) million at maximum .,1
The business area 's net sales were slightly over 2m in 2006 .,1
"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .",0
Catalysts segment includes refinery catalysts and polyolefin catalysts product categories .,1
M. and a Master of Business Administration MBA .,1
Closing of such transaction took place today .,1
"The business transfer will take effect from 1 January 2007 , and in connection with this 47 employees will transfer from Elisa to Daxtum as continuing employees .",1
"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance .",2
The total project duration is three years and it is valued at some EUR11 .5 m.,1
"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",1
The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,1
"Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 .",2
"Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus .",1
"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",1
` Very recommendable ' is the Nokian Z G2 according to the ` ADAC judgement ' in the latest summer tyre test of the German automobile association ADAC .,2
"Apartments of YIT Home may be purchased in 5 regions of Russia , where YIT subsidiaries carry out their activities : Moscow and Moscow region , St. Petersburg , Ekaterinburg , Kazan and Rostov-on-Don .",1
Marathon estimates the value of its remaining stake in Protalix at $ 27 million .,1
`` The combined activities will create value for shareholders and be good for our employees and customers .,2
"The first phase of the logistics complex envisages the completion of some 70,000 sq m of logistics premises and the gatehouse building in November 2008 .",1
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",2
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",2
